timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
210277704;473241813;387755580;32532;24.132002;6.741;99.99;99.99;54;0;34.273525;3.3551083;-1.5529017
210387576;473241813;387755580;32532;24.132002;6.741;99.99;99.99;54;0;34.064785;3.371525;-1.5693184
210477454;473241813;387755580;32532;24.132002;6.741;99.99;99.99;54;0;34.064785;3.377025;-1.5748183
210587266;473241813;387755580;32532;24.132002;6.741;99.99;99.99;54;0;33.816406;3.3758612;-1.5736545
210677293;473241813;387755580;32532;24.132002;6.741;99.99;99.99;54;0;33.816406;3.3712444;-1.5690378
210787122;473241761;387755582;32103;26.918001;7.3440003;99.99;99.99;54;0;34.630238;3.363697;-1.5614905
210877243;473241761;387755582;32103;26.918001;7.3440003;99.99;99.99;54;0;34.630238;3.365015;-1.5628083
210976925;473241761;387755582;32103;26.918001;7.3440003;99.99;99.99;54;0;35.047726;3.3776805;-1.5754739
211086928;473241761;387755582;32103;26.918001;7.3440003;99.99;99.99;54;0;35.047726;3.407362;-1.6051553
211176902;473241761;387755582;32103;26.918001;7.3440003;99.99;99.99;54;0;34.691013;3.4473999;-1.6451932
211276682;473241681;387755584;31459;31.339;8.285001;99.99;99.99;54;0;34.691013;3.495656;-1.6934495
211376641;473241681;387755584;31459;31.339;8.285001;99.99;99.99;54;0;35.068867;3.5423098;-1.740103
211486467;473241681;387755584;31459;31.339;8.285001;99.99;99.99;54;0;35.068867;3.583563;-1.7813565
211576363;473241681;387755584;31459;31.339;8.285001;99.99;99.99;54;0;35.547123;3.609057;-1.8068503
211686548;473241681;387755584;31459;31.339;8.285001;99.99;99.99;54;0;35.547123;3.6406136;-1.838407
211786182;473241629;387755586;31029;34.440002;8.936001;99.99;99.99;54;0;35.193054;3.6722345;-1.870028
211886377;473241629;387755586;31029;34.440002;8.936001;99.99;99.99;54;0;35.193054;3.7074068;-1.9052001
